Product ID,Economy Price,Economy Sale Price,Economy No Of Days,Fast Price,Fast Sale Price,Fast No Of Days,Faster Price,Faster Sale Price,Faster No Of Days,Crazy Fast Price,Crazy fast sale price,Crazy fast No Of Days,Labels,Quantity
23,$258.60,$254.12,December 4 - 9,$281.01,$275.41,December 2 - 4,$294.45,$288.18,December 2 - 3,$355.48,$346.16,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x5.5 Open (4.25x5.5 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$248.25,$244.29,December 4 - 9,$268.06,$263.11,December 2 - 4,$279.94,$274.39,December 2 - 3,$333.76,$325.52,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x5.5 Open (4.25x5.5 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$309.28,$302.27,December 4 - 9,$331.75,$323.61,December 2 - 4,$410.39,$398.32,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x5.5 Open (4.25x5.5 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x5.5 Open (4.25x5.5 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x5.5 Open (4.25x5.5 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x5.5 Open (4.25x5.5 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$290.80,$284.71,December 4 - 9,$321.26,$313.65,December 2 - 4,$339.53,$331.00,December 2 - 3,$423.02,$410.32,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x5.5 Open (4.25x5.5 Closed), SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$280.45,$274.88,December 4 - 9,$308.31,$301.34,December 2 - 4,$325.02,$317.22,December 2 - 3,$401.29,$389.68,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x5.5 Open (4.25x5.5 Closed), SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$309.28,$302.27,December 4 - 9,$331.75,$323.61,December 2 - 4,$410.39,$398.32,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x5.5 Open (4.25x5.5 Closed), SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x5.5 Open (4.25x5.5 Closed), SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x5.5 Open (4.25x5.5 Closed), SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x5.5 Open (4.25x5.5 Closed), SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$290.80,$284.71,December 4 - 9,$321.26,$313.65,December 2 - 4,$339.53,$331.00,December 2 - 3,$423.02,$410.32,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x5.5 Open (4.25x5.5 Closed), SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$280.45,$274.88,December 4 - 9,$308.31,$301.34,December 2 - 4,$325.02,$317.22,December 2 - 3,$401.29,$389.68,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x5.5 Open (4.25x5.5 Closed), SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$309.28,$302.27,December 4 - 9,$331.75,$323.61,December 2 - 4,$410.39,$398.32,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x5.5 Open (4.25x5.5 Closed), SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x5.5 Open (4.25x5.5 Closed), SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x5.5 Open (4.25x5.5 Closed), SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x5.5 Open (4.25x5.5 Closed), SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$258.76,$254.27,December 4 - 9,$281.21,$275.60,December 2 - 4,$294.67,$288.39,December 2 - 3,$355.82,$346.48,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8x6 Open (4x6 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$248.33,$244.36,December 4 - 9,$268.16,$263.20,December 2 - 4,$280.06,$274.51,December 2 - 3,$333.92,$325.67,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8x6 Open (4x6 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$312.89,$305.70,December 4 - 9,$335.96,$327.61,December 2 - 4,$416.70,$404.31,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8x6 Open (4x6 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8x6 Open (4x6 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8x6 Open (4x6 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8x6 Open (4x6 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$290.97,$284.87,December 4 - 9,$321.46,$313.84,December 2 - 4,$339.75,$331.21,December 2 - 3,$423.36,$410.64,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8x6 Open (4x6 Closed), SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$280.53,$274.95,December 4 - 9,$308.41,$301.44,December 2 - 4,$325.14,$317.33,December 2 - 3,$401.46,$389.84,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8x6 Open (4x6 Closed), SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$312.89,$305.70,December 4 - 9,$335.96,$327.61,December 2 - 4,$416.70,$404.31,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8x6 Open (4x6 Closed), SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8x6 Open (4x6 Closed), SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8x6 Open (4x6 Closed), SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8x6 Open (4x6 Closed), SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$290.97,$284.87,December 4 - 9,$321.46,$313.84,December 2 - 4,$339.75,$331.21,December 2 - 3,$423.36,$410.64,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8x6 Open (4x6 Closed), SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$280.53,$274.95,December 4 - 9,$308.41,$301.44,December 2 - 4,$325.14,$317.33,December 2 - 3,$401.46,$389.84,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8x6 Open (4x6 Closed), SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$312.89,$305.70,December 4 - 9,$335.96,$327.61,December 2 - 4,$416.70,$404.31,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8x6 Open (4x6 Closed), SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8x6 Open (4x6 Closed), SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8x6 Open (4x6 Closed), SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=8x6 Open (4x6 Closed), SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$322.55,$314.87,December 4 - 9,$360.94,$351.34,December 2 - 4,$383.97,$373.22,December 2 - 3,$488.21,$472.25,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=11x8.5 Open (5.5x8.5 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$302.23,$295.57,December 4 - 9,$335.54,$327.21,December 2 - 4,$355.53,$346.20,December 2 - 3,$445.60,$431.77,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=11x8.5 Open (5.5x8.5 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$444.09,$430.34,December 4 - 9,$489.03,$473.03,December 2 - 4,$557.49,$538.07,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=11x8.5 Open (5.5x8.5 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=11x8.5 Open (5.5x8.5 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=11x8.5 Open (5.5x8.5 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=11x8.5 Open (5.5x8.5 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$385.73,$374.89,December 4 - 9,$439.91,$426.36,December 2 - 4,$472.42,$457.25,December 2 - 3,$620.71,$598.12,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=11x8.5 Open (5.5x8.5 Closed), SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$365.41,$355.59,December 4 - 9,$414.51,$402.23,December 2 - 4,$443.97,$430.22,December 2 - 3,$578.09,$557.64,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=11x8.5 Open (5.5x8.5 Closed), SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$444.09,$430.34,December 4 - 9,$489.03,$473.03,December 2 - 4,$646.30,$622.43,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=11x8.5 Open (5.5x8.5 Closed), SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=11x8.5 Open (5.5x8.5 Closed), SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=11x8.5 Open (5.5x8.5 Closed), SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=11x8.5 Open (5.5x8.5 Closed), SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$385.73,$374.89,December 4 - 9,$439.91,$426.36,December 2 - 4,$472.42,$457.25,December 2 - 3,$620.71,$598.12,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=11x8.5 Open (5.5x8.5 Closed), SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$365.41,$355.59,December 4 - 9,$414.51,$402.23,December 2 - 4,$443.97,$430.22,December 2 - 3,$578.09,$557.64,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=11x8.5 Open (5.5x8.5 Closed), SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$444.09,$430.34,December 4 - 9,$489.03,$473.03,December 2 - 4,$646.30,$622.43,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=11x8.5 Open (5.5x8.5 Closed), SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=11x8.5 Open (5.5x8.5 Closed), SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=11x8.5 Open (5.5x8.5 Closed), SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=11x8.5 Open (5.5x8.5 Closed), SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$319.67,$312.14,December 4 - 9,$357.34,$347.92,December 2 - 4,$379.94,$369.39,December 2 - 3,$482.17,$466.51,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=7x10 Open (7x5 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$300.79,$294.20,December 4 - 9,$333.74,$325.50,December 2 - 4,$353.51,$344.28,December 2 - 3,$442.57,$428.89,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=7x10 Open (7x5 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,$376.33,$365.96,December 4 - 9,$409.97,$397.92,December 2 - 4,$527.71,$509.77,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=7x10 Open (7x5 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=7x10 Open (7x5 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=7x10 Open (7x5 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
23,Please Call,Please Call,December 4 - 9,Please Call,Please Call,December 2 - 4,Please Call,Please Call,December 2 - 3,Please Call,Please Call,November 26 - December 2,"Exact Quantity=0, PRINT SIZE=7x10 Open (7x5 Closed), SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0, Variable Data=0",500
