Product ID,Economy Price,Economy No Of Days,Fast Price,Fast No Of Days,Faster Price,Faster No Of Days,Crazy Fast Price,Crazy fast No Of Days,Labels,Quantity
41,$95.58,February 3 - 5,$119.48,January 30 - 31,$133.81,January 30,$191.16,January 29,"PRINT SIZE=4x2, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$95.58,February 3 - 5,$119.48,January 30 - 31,$133.81,January 30,$191.16,January 29,"PRINT SIZE=4x2, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$207.89,February 3 - 5,$259.86,January 30 - 31,$291.05,January 30,$422.24,January 29,"PRINT SIZE=4x2, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$207.89,February 3 - 5,$259.86,January 30 - 31,$291.05,January 30,$422.24,January 29,"PRINT SIZE=4x2, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$121.97,February 3 - 5,$152.46,January 30 - 31,$170.76,January 30,$243.94,January 29,"PRINT SIZE=4x2.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$111.28,February 3 - 5,$139.10,January 30 - 31,$155.79,January 30,$222.55,January 29,"PRINT SIZE=4x2.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$108.03,February 3 - 5,$135.03,January 30 - 31,$151.24,January 30,$216.05,January 29,"PRINT SIZE=4x2.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$108.03,February 3 - 5,$135.03,January 30 - 31,$151.24,January 30,$216.05,January 29,"PRINT SIZE=4x2.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$251.52,February 3 - 5,$314.39,January 30 - 31,$352.12,January 30,$509.96,January 29,"PRINT SIZE=4x2.5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$251.52,February 3 - 5,$314.39,January 30 - 31,$352.12,January 30,$509.96,January 29,"PRINT SIZE=4x2.5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$129.22,February 3 - 5,$161.53,January 30 - 31,$180.91,January 30,$258.44,January 29,"PRINT SIZE=4x2.75, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$117.53,February 3 - 5,$146.91,January 30 - 31,$164.54,January 30,$235.06,January 29,"PRINT SIZE=4x2.75, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$113.97,February 3 - 5,$142.46,January 30 - 31,$159.55,January 30,$227.93,January 29,"PRINT SIZE=4x2.75, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$113.97,February 3 - 5,$142.46,January 30 - 31,$159.55,January 30,$227.93,January 29,"PRINT SIZE=4x2.75, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$271.33,February 3 - 5,$339.16,January 30 - 31,$379.86,January 30,$549.84,January 29,"PRINT SIZE=4x2.75, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$271.33,February 3 - 5,$339.16,January 30 - 31,$379.86,January 30,$549.84,January 29,"PRINT SIZE=4x2.75, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$133.70,February 3 - 5,$167.12,January 30 - 31,$187.17,January 30,$267.39,January 29,"PRINT SIZE=4x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$121.28,February 3 - 5,$151.59,January 30 - 31,$169.79,January 30,$242.55,January 29,"PRINT SIZE=4x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$117.53,February 3 - 5,$146.91,January 30 - 31,$164.54,January 30,$235.06,January 29,"PRINT SIZE=4x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$117.53,February 3 - 5,$146.91,January 30 - 31,$164.54,January 30,$235.06,January 29,"PRINT SIZE=4x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$283.12,February 3 - 5,$353.90,January 30 - 31,$396.37,January 30,$573.60,January 29,"PRINT SIZE=4x3, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$283.12,February 3 - 5,$353.90,January 30 - 31,$396.37,January 30,$573.60,January 29,"PRINT SIZE=4x3, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$151.62,February 3 - 5,$189.53,January 30 - 31,$212.27,January 30,$303.24,January 29,"PRINT SIZE=4x3.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$136.96,February 3 - 5,$171.20,January 30 - 31,$191.75,January 30,$273.92,January 29,"PRINT SIZE=4x3.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$132.49,February 3 - 5,$165.61,January 30 - 31,$185.48,January 30,$264.98,January 29,"PRINT SIZE=4x3.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$132.49,February 3 - 5,$165.61,January 30 - 31,$185.48,January 30,$264.98,January 29,"PRINT SIZE=4x3.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$330.33,February 3 - 5,$412.91,January 30 - 31,$462.46,January 30,$668.69,January 29,"PRINT SIZE=4x3.5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$330.33,February 3 - 5,$412.91,January 30 - 31,$462.46,January 30,$668.69,January 29,"PRINT SIZE=4x3.5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$179.09,February 3 - 5,$223.87,January 30 - 31,$250.73,January 30,$358.19,January 29,"PRINT SIZE=4x4, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$161.38,February 3 - 5,$201.73,January 30 - 31,$225.93,January 30,$322.76,January 29,"PRINT SIZE=4x4, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$155.82,February 3 - 5,$194.77,January 30 - 31,$218.14,January 30,$311.63,January 29,"PRINT SIZE=4x4, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$155.82,February 3 - 5,$194.77,January 30 - 31,$218.14,January 30,$311.63,January 29,"PRINT SIZE=4x4, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$401.70,February 3 - 5,$502.13,January 30 - 31,$562.38,January 30,$812.52,January 29,"PRINT SIZE=4x4, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$401.70,February 3 - 5,$502.13,January 30 - 31,$562.38,January 30,$812.52,January 29,"PRINT SIZE=4x4, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$207.19,February 3 - 5,$258.98,January 30 - 31,$290.06,January 30,$414.37,January 29,"PRINT SIZE=4x5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$185.86,February 3 - 5,$232.32,January 30 - 31,$260.20,January 30,$371.71,January 29,"PRINT SIZE=4x5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$179.23,February 3 - 5,$224.03,January 30 - 31,$250.92,January 30,$358.45,January 29,"PRINT SIZE=4x5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$179.23,February 3 - 5,$224.03,January 30 - 31,$250.92,January 30,$358.45,January 29,"PRINT SIZE=4x5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$472.62,February 3 - 5,$590.77,January 30 - 31,$661.66,January 30,$955.52,January 29,"PRINT SIZE=4x5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$472.62,February 3 - 5,$590.77,January 30 - 31,$661.66,January 30,$955.52,January 29,"PRINT SIZE=4x5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$226.38,February 3 - 5,$282.98,January 30 - 31,$316.93,January 30,$452.76,January 29,"PRINT SIZE=4x5.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$202.81,February 3 - 5,$253.51,January 30 - 31,$283.94,January 30,$405.62,January 29,"PRINT SIZE=4x5.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$195.45,February 3 - 5,$244.32,January 30 - 31,$273.63,January 30,$390.91,January 29,"PRINT SIZE=4x5.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$195.45,February 3 - 5,$244.32,January 30 - 31,$273.63,January 30,$390.91,January 29,"PRINT SIZE=4x5.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$521.06,February 3 - 5,$651.32,January 30 - 31,$729.48,January 30,"$1,053.20",January 29,"PRINT SIZE=4x5.5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$521.06,February 3 - 5,$651.32,January 30 - 31,$729.48,January 30,"$1,053.20",January 29,"PRINT SIZE=4x5.5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$227.03,February 3 - 5,$283.79,January 30 - 31,$317.84,January 30,$454.06,January 29,"PRINT SIZE=4x6, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$202.81,February 3 - 5,$253.51,January 30 - 31,$283.94,January 30,$405.62,January 29,"PRINT SIZE=4x6, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$195.45,February 3 - 5,$244.32,January 30 - 31,$273.63,January 30,$390.91,January 29,"PRINT SIZE=4x6, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$195.45,February 3 - 5,$244.32,January 30 - 31,$273.63,January 30,$390.91,January 29,"PRINT SIZE=4x6, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$521.69,February 3 - 5,$652.11,January 30 - 31,$730.36,January 30,"$1,054.52",January 29,"PRINT SIZE=4x6, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$521.69,February 3 - 5,$652.11,January 30 - 31,$730.36,January 30,"$1,054.52",January 29,"PRINT SIZE=4x6, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$179.26,February 3 - 5,$224.07,January 30 - 31,$250.96,January 30,$358.51,January 29,"PRINT SIZE=5.5x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$161.38,February 3 - 5,$201.73,January 30 - 31,$225.93,January 30,$322.76,January 29,"PRINT SIZE=5.5x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$155.82,February 3 - 5,$194.77,January 30 - 31,$218.14,January 30,$311.63,January 29,"PRINT SIZE=5.5x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$155.82,February 3 - 5,$194.77,January 30 - 31,$218.14,January 30,$311.63,January 29,"PRINT SIZE=5.5x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$401.86,February 3 - 5,$502.32,January 30 - 31,$562.60,January 30,$812.85,January 29,"PRINT SIZE=5.5x3, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$401.86,February 3 - 5,$502.32,January 30 - 31,$562.60,January 30,$812.85,January 29,"PRINT SIZE=5.5x3, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$226.38,February 3 - 5,$282.98,January 30 - 31,$316.93,January 30,$452.76,January 29,"PRINT SIZE=5.5x4, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$202.81,February 3 - 5,$253.51,January 30 - 31,$283.94,January 30,$405.62,January 29,"PRINT SIZE=5.5x4, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$195.45,February 3 - 5,$244.32,January 30 - 31,$273.63,January 30,$390.91,January 29,"PRINT SIZE=5.5x4, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$195.45,February 3 - 5,$244.32,January 30 - 31,$273.63,January 30,$390.91,January 29,"PRINT SIZE=5.5x4, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$521.06,February 3 - 5,$651.32,January 30 - 31,$729.48,January 30,"$1,053.20",January 29,"PRINT SIZE=5.5x4, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$521.06,February 3 - 5,$651.32,January 30 - 31,$729.48,January 30,"$1,053.20",January 29,"PRINT SIZE=5.5x4, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$250.13,February 3 - 5,$312.67,January 30 - 31,$350.19,January 30,$500.27,January 29,"PRINT SIZE=5.5x4.25, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$224.11,February 3 - 5,$280.13,January 30 - 31,$313.75,January 30,$448.21,January 29,"PRINT SIZE=5.5x4.25, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$215.84,February 3 - 5,$269.80,January 30 - 31,$302.17,January 30,$431.68,January 29,"PRINT SIZE=5.5x4.25, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$215.84,February 3 - 5,$269.80,January 30 - 31,$302.17,January 30,$431.68,January 29,"PRINT SIZE=5.5x4.25, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$581.37,February 3 - 5,$726.71,January 30 - 31,$813.92,January 30,"$1,174.80",January 29,"PRINT SIZE=5.5x4.25, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$581.37,February 3 - 5,$726.71,January 30 - 31,$813.92,January 30,"$1,174.80",January 29,"PRINT SIZE=5.5x4.25, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$322.28,February 3 - 5,$402.85,January 30 - 31,$451.19,January 30,$644.56,January 29,"PRINT SIZE=5.5x5.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$288.10,February 3 - 5,$360.13,January 30 - 31,$403.34,January 30,$576.20,January 29,"PRINT SIZE=5.5x5.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$277.13,February 3 - 5,$346.41,January 30 - 31,$387.98,January 30,$554.26,January 29,"PRINT SIZE=5.5x5.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$277.13,February 3 - 5,$346.41,January 30 - 31,$387.98,January 30,$554.26,January 29,"PRINT SIZE=5.5x5.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$752.79,February 3 - 5,$952.64,January 30 - 31,"$1,066.96",January 30,"$1,539.34",January 29,"PRINT SIZE=5.5x5.5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$752.79,February 3 - 5,$952.64,January 30 - 31,"$1,066.96",January 30,"$1,539.34",January 29,"PRINT SIZE=5.5x5.5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$124.72,February 3 - 5,$155.90,January 30 - 31,$174.61,January 30,$249.44,January 29,"PRINT SIZE=5x2, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$113.76,February 3 - 5,$142.20,January 30 - 31,$159.26,January 30,$227.51,January 29,"PRINT SIZE=5x2, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$110.38,February 3 - 5,$137.97,January 30 - 31,$154.53,January 30,$220.75,January 29,"PRINT SIZE=5x2, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$110.38,February 3 - 5,$137.97,January 30 - 31,$154.53,January 30,$220.75,January 29,"PRINT SIZE=5x2, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$259.51,February 3 - 5,$324.38,January 30 - 31,$363.31,January 30,$526.02,January 29,"PRINT SIZE=5x2, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$259.51,February 3 - 5,$324.38,January 30 - 31,$363.31,January 30,$526.02,January 29,"PRINT SIZE=5x2, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$158.71,February 3 - 5,$198.39,January 30 - 31,$222.20,January 30,$317.42,January 29,"PRINT SIZE=5x2.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$143.83,February 3 - 5,$179.79,January 30 - 31,$201.37,January 30,$287.67,January 29,"PRINT SIZE=5x2.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$139.05,February 3 - 5,$173.81,January 30 - 31,$194.67,January 30,$278.10,January 29,"PRINT SIZE=5x2.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$139.05,February 3 - 5,$173.81,January 30 - 31,$194.67,January 30,$278.10,January 29,"PRINT SIZE=5x2.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$325.97,February 3 - 5,$437.48,January 30 - 31,$489.97,January 30,$708.24,January 29,"PRINT SIZE=5x2.5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$325.97,February 3 - 5,$437.48,January 30 - 31,$489.97,January 30,$708.24,January 29,"PRINT SIZE=5x2.5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$159.52,February 3 - 5,$199.40,January 30 - 31,$223.33,January 30,$319.04,January 29,"PRINT SIZE=5x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$143.83,February 3 - 5,$179.79,January 30 - 31,$201.37,January 30,$287.67,January 29,"PRINT SIZE=5x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$139.05,February 3 - 5,$173.81,January 30 - 31,$194.67,January 30,$278.10,January 29,"PRINT SIZE=5x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$139.05,February 3 - 5,$173.81,January 30 - 31,$194.67,January 30,$278.10,January 29,"PRINT SIZE=5x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0","2,500"
41,$350.77,February 3 - 5,$438.46,January 30 - 31,$491.08,January 30,$709.89,January 29,"PRINT SIZE=5x3, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0","2,500"
