Product ID,Economy Price,Economy No Of Days,Fast Price,Fast No Of Days,Faster Price,Faster No Of Days,Crazy Fast Price,Crazy fast No Of Days,Labels,Quantity
41,$41.55,February 17 - 19,$51.93,February 13 - 14,$58.17,February 13,$83.09,February 11 - 12,"PRINT SIZE=2.5x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$41.03,February 17 - 19,$51.29,February 13 - 14,$57.45,February 13,$82.07,February 11 - 12,"PRINT SIZE=2.5x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0",25
41,$40.88,February 17 - 19,$51.10,February 13 - 14,$57.23,February 13,$81.76,February 11 - 12,"PRINT SIZE=2.5x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$40.88,February 17 - 19,$51.10,February 13 - 14,$57.23,February 13,$81.76,February 11 - 12,"PRINT SIZE=2.5x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$28.35,February 17 - 19,$58.47,February 13 - 14,$65.48,February 13,$97.19,February 11 - 12,"PRINT SIZE=2.5x3, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$28.35,February 17 - 19,$58.47,February 13 - 14,$65.48,February 13,$97.19,February 11 - 12,"PRINT SIZE=2.5x3, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$39.71,February 17 - 19,$49.64,February 13 - 14,$55.59,February 13,$79.42,February 11 - 12,"PRINT SIZE=2.5x3.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$39.12,February 17 - 19,$48.90,February 13 - 14,$54.76,February 13,$78.23,February 11 - 12,"PRINT SIZE=2.5x3.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0",25
41,$38.93,February 17 - 19,$48.67,February 13 - 14,$54.51,February 13,$77.87,February 11 - 12,"PRINT SIZE=2.5x3.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$38.93,February 17 - 19,$48.67,February 13 - 14,$54.51,February 13,$77.87,February 11 - 12,"PRINT SIZE=2.5x3.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$28.35,February 17 - 19,$57.56,February 13 - 14,$64.47,February 13,$95.54,February 11 - 12,"PRINT SIZE=2.5x3.5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$28.35,February 17 - 19,$57.56,February 13 - 14,$64.47,February 13,$95.54,February 11 - 12,"PRINT SIZE=2.5x3.5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$37.82,February 17 - 19,$47.28,February 13 - 14,$52.95,February 13,$75.64,February 11 - 12,"PRINT SIZE=2.5x4, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$37.23,February 17 - 19,$46.53,February 13 - 14,$52.12,February 13,$74.45,February 11 - 12,"PRINT SIZE=2.5x4, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0",25
41,$37.04,February 17 - 19,$46.31,February 13 - 14,$51.86,February 13,$74.09,February 11 - 12,"PRINT SIZE=2.5x4, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$37.04,February 17 - 19,$46.31,February 13 - 14,$51.86,February 13,$74.09,February 11 - 12,"PRINT SIZE=2.5x4, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$30.15,February 17 - 19,$55.27,February 13 - 14,$61.90,February 13,$91.69,February 11 - 12,"PRINT SIZE=2.5x4, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$30.15,February 17 - 19,$55.27,February 13 - 14,$61.90,February 13,$91.69,February 11 - 12,"PRINT SIZE=2.5x4, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$36.55,February 17 - 19,$45.69,February 13 - 14,$51.17,February 13,$73.10,February 11 - 12,"PRINT SIZE=2.5x4.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$35.96,February 17 - 19,$44.95,February 13 - 14,$50.34,February 13,$71.91,February 11 - 12,"PRINT SIZE=2.5x4.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0",25
41,$35.78,February 17 - 19,$44.72,February 13 - 14,$50.09,February 13,$71.55,February 11 - 12,"PRINT SIZE=2.5x4.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$35.78,February 17 - 19,$44.72,February 13 - 14,$50.09,February 13,$71.55,February 11 - 12,"PRINT SIZE=2.5x4.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$33.01,February 17 - 19,$53.73,February 13 - 14,$60.17,February 13,$89.10,February 11 - 12,"PRINT SIZE=2.5x4.5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$33.01,February 17 - 19,$53.73,February 13 - 14,$60.17,February 13,$89.10,February 11 - 12,"PRINT SIZE=2.5x4.5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$33.34,February 17 - 19,$41.67,February 13 - 14,$46.67,February 13,$66.68,February 11 - 12,"PRINT SIZE=2.5x5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$32.77,February 17 - 19,$40.96,February 13 - 14,$45.88,February 13,$65.54,February 11 - 12,"PRINT SIZE=2.5x5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0",25
41,$32.59,February 17 - 19,$40.74,February 13 - 14,$45.62,February 13,$65.18,February 11 - 12,"PRINT SIZE=2.5x5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$32.59,February 17 - 19,$40.74,February 13 - 14,$45.62,February 13,$65.18,February 11 - 12,"PRINT SIZE=2.5x5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$35.87,February 17 - 19,$49.82,February 13 - 14,$55.80,February 13,$82.56,February 11 - 12,"PRINT SIZE=2.5x5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$35.87,February 17 - 19,$49.82,February 13 - 14,$55.80,February 13,$82.56,February 11 - 12,"PRINT SIZE=2.5x5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$47.89,February 17 - 19,$59.87,February 13 - 14,$67.05,February 13,$95.78,February 11 - 12,"PRINT SIZE=2.75x2, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$47.38,February 17 - 19,$59.22,February 13 - 14,$66.33,February 13,$94.76,February 11 - 12,"PRINT SIZE=2.75x2, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0",25
41,$47.22,February 17 - 19,$59.03,February 13 - 14,$66.11,February 13,$94.45,February 11 - 12,"PRINT SIZE=2.75x2, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$47.22,February 17 - 19,$59.03,February 13 - 14,$66.11,February 13,$94.45,February 11 - 12,"PRINT SIZE=2.75x2, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$28.35,February 17 - 19,$66.18,February 13 - 14,$74.12,February 13,$110.11,February 11 - 12,"PRINT SIZE=2.75x2, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$28.35,February 17 - 19,$66.18,February 13 - 14,$74.12,February 13,$110.11,February 11 - 12,"PRINT SIZE=2.75x2, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$36.55,February 17 - 19,$45.69,February 13 - 14,$51.17,February 13,$73.10,February 11 - 12,"PRINT SIZE=2.75x4, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$35.96,February 17 - 19,$44.95,February 13 - 14,$50.34,February 13,$71.91,February 11 - 12,"PRINT SIZE=2.75x4, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0",25
41,$35.78,February 17 - 19,$44.72,February 13 - 14,$50.09,February 13,$71.55,February 11 - 12,"PRINT SIZE=2.75x4, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$35.78,February 17 - 19,$44.72,February 13 - 14,$50.09,February 13,$71.55,February 11 - 12,"PRINT SIZE=2.75x4, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$32.40,February 17 - 19,$53.73,February 13 - 14,$60.17,February 13,$89.10,February 11 - 12,"PRINT SIZE=2.75x4, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$32.40,February 17 - 19,$53.73,February 13 - 14,$60.17,February 13,$89.10,February 11 - 12,"PRINT SIZE=2.75x4, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$54.24,February 17 - 19,$67.80,February 13 - 14,$75.93,February 13,$108.47,February 11 - 12,"PRINT SIZE=2x2, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$53.72,February 17 - 19,$67.16,February 13 - 14,$75.21,February 13,$107.45,February 11 - 12,"PRINT SIZE=2x2, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0",25
41,$53.57,February 17 - 19,$66.96,February 13 - 14,$75.00,February 13,$107.14,February 11 - 12,"PRINT SIZE=2x2, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$53.57,February 17 - 19,$66.96,February 13 - 14,$75.00,February 13,$107.14,February 11 - 12,"PRINT SIZE=2x2, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$28.35,February 17 - 19,$73.89,February 13 - 14,$82.76,February 13,$123.04,February 11 - 12,"PRINT SIZE=2x2, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$28.35,February 17 - 19,$73.89,February 13 - 14,$82.76,February 13,$123.04,February 11 - 12,"PRINT SIZE=2x2, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$50.43,February 17 - 19,$63.04,February 13 - 14,$70.60,February 13,$100.86,February 11 - 12,"PRINT SIZE=2x2.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$49.92,February 17 - 19,$62.40,February 13 - 14,$69.88,February 13,$99.83,February 11 - 12,"PRINT SIZE=2x2.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0",25
41,$49.76,February 17 - 19,$62.20,February 13 - 14,$69.67,February 13,$99.52,February 11 - 12,"PRINT SIZE=2x2.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$49.76,February 17 - 19,$62.20,February 13 - 14,$69.67,February 13,$99.52,February 11 - 12,"PRINT SIZE=2x2.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$28.35,February 17 - 19,$69.26,February 13 - 14,$77.57,February 13,$115.28,February 11 - 12,"PRINT SIZE=2x2.5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$28.35,February 17 - 19,$69.26,February 13 - 14,$77.57,February 13,$115.28,February 11 - 12,"PRINT SIZE=2x2.5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$47.89,February 17 - 19,$59.87,February 13 - 14,$67.05,February 13,$95.78,February 11 - 12,"PRINT SIZE=2x2.75, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$47.38,February 17 - 19,$59.22,February 13 - 14,$66.33,February 13,$94.76,February 11 - 12,"PRINT SIZE=2x2.75, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0",25
41,$47.22,February 17 - 19,$59.03,February 13 - 14,$66.11,February 13,$94.45,February 11 - 12,"PRINT SIZE=2x2.75, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$47.22,February 17 - 19,$59.03,February 13 - 14,$66.11,February 13,$94.45,February 11 - 12,"PRINT SIZE=2x2.75, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$28.35,February 17 - 19,$66.18,February 13 - 14,$74.12,February 13,$110.11,February 11 - 12,"PRINT SIZE=2x2.75, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$28.35,February 17 - 19,$66.18,February 13 - 14,$74.12,February 13,$110.11,February 11 - 12,"PRINT SIZE=2x2.75, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$46.62,February 17 - 19,$58.28,February 13 - 14,$65.27,February 13,$93.25,February 11 - 12,"PRINT SIZE=2x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$46.11,February 17 - 19,$57.64,February 13 - 14,$64.55,February 13,$92.22,February 11 - 12,"PRINT SIZE=2x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0",25
41,$45.95,February 17 - 19,$57.44,February 13 - 14,$64.34,February 13,$91.91,February 11 - 12,"PRINT SIZE=2x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$45.95,February 17 - 19,$57.44,February 13 - 14,$64.34,February 13,$91.91,February 11 - 12,"PRINT SIZE=2x3, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$28.35,February 17 - 19,$64.64,February 13 - 14,$72.39,February 13,$107.53,February 11 - 12,"PRINT SIZE=2x3, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$28.35,February 17 - 19,$64.64,February 13 - 14,$72.39,February 13,$107.53,February 11 - 12,"PRINT SIZE=2x3, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$42.82,February 17 - 19,$53.52,February 13 - 14,$59.94,February 13,$85.63,February 11 - 12,"PRINT SIZE=2x3.25, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$42.30,February 17 - 19,$52.88,February 13 - 14,$59.22,February 13,$84.61,February 11 - 12,"PRINT SIZE=2x3.25, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0",25
41,$42.15,February 17 - 19,$52.68,February 13 - 14,$59.01,February 13,$84.29,February 11 - 12,"PRINT SIZE=2x3.25, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$42.15,February 17 - 19,$52.68,February 13 - 14,$59.01,February 13,$84.29,February 11 - 12,"PRINT SIZE=2x3.25, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$28.35,February 17 - 19,$60.01,February 13 - 14,$67.21,February 13,$99.77,February 11 - 12,"PRINT SIZE=2x3.25, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$28.35,February 17 - 19,$60.01,February 13 - 14,$67.21,February 13,$99.77,February 11 - 12,"PRINT SIZE=2x3.25, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$42.82,February 17 - 19,$53.52,February 13 - 14,$59.94,February 13,$85.63,February 11 - 12,"PRINT SIZE=2x3.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$42.30,February 17 - 19,$52.88,February 13 - 14,$59.22,February 13,$84.61,February 11 - 12,"PRINT SIZE=2x3.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0",25
41,$42.15,February 17 - 19,$52.68,February 13 - 14,$59.01,February 13,$84.29,February 11 - 12,"PRINT SIZE=2x3.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$42.15,February 17 - 19,$52.68,February 13 - 14,$59.01,February 13,$84.29,February 11 - 12,"PRINT SIZE=2x3.5, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Uncoated Sticker (Permanent), COATING=, COLOR CRITICAL=0, Corner Rounding=0",25
41,$28.35,February 17 - 19,$60.01,February 13 - 14,$67.21,February 13,$99.77,February 11 - 12,"PRINT SIZE=2x3.5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$28.35,February 17 - 19,$60.01,February 13 - 14,$67.21,February 13,$99.77,February 11 - 12,"PRINT SIZE=2x3.5, SIDES=Single Sided (4/0), PAPER OR STOCK=6 mil Vinyl Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$40.93,February 17 - 19,$51.16,February 13 - 14,$57.30,February 13,$81.85,February 11 - 12,"PRINT SIZE=2x4, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=High Gloss UV on ONE SIDE, COLOR CRITICAL=0, Corner Rounding=0",25
41,$40.41,February 17 - 19,$50.52,February 13 - 14,$56.58,February 13,$80.83,February 11 - 12,"PRINT SIZE=2x4, SIDES=Single Sided (4/0), PAPER OR STOCK=60 lb Semi Gloss Sticker (Permanent), COATING=None, COLOR CRITICAL=0, Corner Rounding=0",25
