Product ID,Economy Price,Economy Sale Price,Economy No Of Days,Fast Price,Fast Sale Price,Fast No Of Days,Faster Price,Faster Sale Price,Faster No Of Days,Crazy Fast Price,Crazy fast sale price,Crazy fast No Of Days,Labels,Quantity
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,$121.79,$120.24,November 27 - December 4,$129.55,$127.61,November 25 - 27,$134.21,$132.04,November 25 - 26,$155.72,$152.47,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,$121.79,$120.24,November 27 - December 4,$129.55,$127.61,November 25 - 27,$134.21,$132.04,November 25 - 26,$155.72,$152.47,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,$121.79,$120.24,November 27 - December 4,$129.55,$127.61,November 25 - 27,$134.21,$132.04,November 25 - 26,$155.72,$152.47,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,$120.83,$119.33,November 27 - December 4,$128.35,$126.47,November 25 - 27,$132.86,$130.75,November 25 - 26,$153.71,$150.56,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,$120.83,$119.33,November 27 - December 4,$128.35,$126.47,November 25 - 27,$132.86,$130.75,November 25 - 26,$153.71,$150.56,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,$120.83,$119.33,November 27 - December 4,$128.35,$126.47,November 25 - 27,$132.86,$130.75,November 25 - 26,$153.71,$150.56,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,$124.07,$122.40,November 27 - December 4,$147.79,$144.94,November 25 - 27,$175.25,$171.02,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,$124.07,$122.40,November 27 - December 4,$147.79,$144.94,November 25 - 27,$175.25,$171.02,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,$124.07,$122.40,November 27 - December 4,$147.79,$144.94,November 25 - 27,$175.25,$171.02,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,$121.79,$120.24,November 27 - December 4,$129.55,$127.61,November 25 - 27,$134.21,$132.04,November 25 - 26,$155.72,$152.47,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,$121.79,$120.24,November 27 - December 4,$129.55,$127.61,November 25 - 27,$134.21,$132.04,November 25 - 26,$155.72,$152.47,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,$121.79,$120.24,November 27 - December 4,$129.55,$127.61,November 25 - 27,$134.21,$132.04,November 25 - 26,$155.72,$152.47,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,$120.83,$119.33,November 27 - December 4,$128.35,$126.47,November 25 - 27,$132.86,$130.75,November 25 - 26,$153.71,$150.56,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,$120.83,$119.33,November 27 - December 4,$128.35,$126.47,November 25 - 27,$132.86,$130.75,November 25 - 26,$153.71,$150.56,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,$120.83,$119.33,November 27 - December 4,$128.35,$126.47,November 25 - 27,$132.86,$130.75,November 25 - 26,$153.71,$150.56,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,$124.07,$122.40,November 27 - December 4,$147.79,$144.94,November 25 - 27,$175.25,$171.02,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,$124.07,$122.40,November 27 - December 4,$147.79,$144.94,November 25 - 27,$175.25,$171.02,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,$124.07,$122.40,November 27 - December 4,$147.79,$144.94,November 25 - 27,$175.25,$171.02,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=4.25x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,$110.00,$109.04,November 27 - December 4,$124.30,$122.62,November 25 - 27,$130.58,$128.59,November 25 - 26,$150.32,$147.34,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,$110.00,$109.04,November 27 - December 4,$124.30,$122.62,November 25 - 27,$130.58,$128.59,November 25 - 26,$150.32,$147.34,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,$110.00,$109.04,November 27 - December 4,$124.30,$122.62,November 25 - 27,$130.58,$128.59,November 25 - 26,$150.32,$147.34,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,$110.00,$109.04,November 27 - December 4,$124.30,$122.62,November 25 - 27,$129.53,$127.59,November 25 - 26,$148.75,$145.85,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,$110.00,$109.04,November 27 - December 4,$124.30,$122.62,November 25 - 27,$129.53,$127.59,November 25 - 26,$148.75,$145.85,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,$110.00,$109.04,November 27 - December 4,$124.30,$122.62,November 25 - 27,$129.53,$127.59,November 25 - 26,$148.75,$145.85,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,$110.00,$109.04,November 27 - December 4,$124.30,$122.62,November 25 - 27,$139.39,$136.96,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,$110.00,$109.04,November 27 - December 4,$124.30,$122.62,November 25 - 27,$139.39,$136.96,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,$110.00,$109.04,November 27 - December 4,$124.30,$122.62,November 25 - 27,$139.39,$136.96,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Single Sided (4/0), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,Please Call,Please Call,November 27 - December 4,Please Call,Please Call,November 25 - 27,Please Call,Please Call,November 25 - 26,Please Call,Please Call,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Single Sided (4/0), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,$113.18,$112.06,November 27 - December 4,$128.27,$126.39,November 25 - 27,$133.68,$131.53,November 25 - 26,$154.96,$151.75,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
12,$113.18,$112.06,November 27 - December 4,$128.27,$126.39,November 25 - 27,$133.68,$131.53,November 25 - 26,$154.96,$151.75,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",25
12,$113.18,$112.06,November 27 - December 4,$128.27,$126.39,November 25 - 27,$133.68,$131.53,November 25 - 26,$154.96,$151.75,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",25
12,$113.18,$112.06,November 27 - December 4,$128.15,$126.28,November 25 - 27,$132.63,$130.54,November 25 - 26,$153.40,$150.27,November 21 - 25,"PRINT SIZE=3.5x8.5, SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",25
